business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,attributes.ByAppointmentOnly,attributes.BusinessAcceptsCreditCards,attributes.BikeParking,attributes.RestaurantsPriceRange2,attributes.CoatCheck,attributes.RestaurantsTakeOut,attributes.RestaurantsDelivery,attributes.Caters,attributes.WiFi,attributes.BusinessParking,attributes.WheelchairAccessible,attributes.HappyHour,attributes.OutdoorSeating,attributes.HasTV,attributes.RestaurantsReservations,attributes.DogsAllowed,attributes.Alcohol,attributes.GoodForKids,attributes.RestaurantsAttire,attributes.Ambience,attributes.RestaurantsTableService,attributes.RestaurantsGoodForGroups,attributes.DriveThru,attributes.NoiseLevel,attributes.GoodForMeal,attributes.BusinessAcceptsBitcoin,attributes.Smoking,attributes.Music,attributes.GoodForDancing,attributes.AcceptsInsurance,attributes.BestNights,attributes.BYOB,attributes.Corkage,attributes.BYOBCorkage,attributes.HairSpecializesIn,attributes.Open24Hours,attributes.RestaurantsCounterService,attributes.AgesAllowed,attributes.DietaryRestrictions
r6dvcGaTEcvN4nUIeS15nA,Ginza,"6417 E County Line Rd, Ste 104",Tampa,FL,33647,28.169016,-82.356628,3.5,168,1,"Restaurants, Sushi Bars, Japanese",NA,True,False,2,NA,True,True,True,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,NA,False,True,True,NA,u'beer_and_wine',True,'casual',"{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}",True,True,NA,'average',"{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F5tx2jGpXewKTxcRDAFaoA,China Grand Buffet,10498 W Fairview Ave,Boise,ID,83704,43.620132,-116.312551,3.5,123,1,"Chinese, Sushi Bars, Japanese, Restaurants",NA,True,True,2,NA,True,False,False,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,False,True,False,NA,u'beer_and_wine',True,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,NA,u'average',"{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': None}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07yUvKzFb-yPzJKoT0zamQ,Piranha Restaurant & Sushi Bar,714 State St,Santa Barbara,CA,93101,34.4191654,-119.6983385,3,6,0,"Restaurants, Sushi Bars",NA,True,NA,3,NA,True,False,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,True,NA,True,NA,u'full_bar',False,'casual',NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YZ7aP01qExBoF4f0LWnNEw,Hana Sushi House,"151 Adams Ln, Ste 7",Mount Juliet,TN,37122,36.1699042933,-86.5175724312,4,111,0,"Restaurants, Sushi Bars, Japanese",NA,True,True,2,NA,True,True,True,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,False,True,True,NA,u'full_bar',True,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,True,NA,'quiet',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K_BoVdQ-FUsNGvxXwHz7Aw,Thai Chili 88,3 Shoppers Ln,Turnersville,NJ,08012,39.7604732,-75.0504626,4,68,1,"Chinese, Restaurants, Asian Fusion, Japanese, Food, Thai, Sushi Bars",NA,True,True,1,NA,True,True,True,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,False,True,True,False,u'none',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': None, 'classy': False, 'casual': True}",True,True,NA,u'quiet',"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
_VW9zTozHT0k8luWnmsDQQ,Drake's Keystone,3740 E 82nd St,Indianapolis,IN,46240,39.9106044049,-86.1020536367,4,313,1,"American (New), American (Traditional), Restaurants, Bars, Mexican, Pubs, Sushi Bars, Sandwiches, Nightlife",NA,True,False,2,NA,True,True,True,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,NA,True,True,False,False,u'full_bar',True,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,NA,u'average',"{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,u'outdoor',"{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",False,NA,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",NA,NA,NA,NA,NA,NA,NA,NA
yw3vRR7XLIjEnlhMnVzR7w,Kai Sushi Shabu-Shabu,738 State St,Santa Barbara,CA,93101,34.419763,-119.6989834,2.5,240,1,"Restaurants, Sushi Bars",NA,True,True,2,NA,True,True,False,'no',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,True,True,False,True,NA,u'beer_and_wine',True,'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG0Xm_iVHyCgikI97F8Yg,Kabuke Japanese Steak House,719 Rte 113,Souderton,PA,18964,40.3146295216,-75.3077546256,3,57,1,"Japanese, Sushi Bars, Restaurants",NA,True,True,2,NA,True,True,False,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,False,True,True,NA,u'none',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",NA,True,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
scP7XZyyPcDd9Mb2fHSF4Q,Wasabi Japanese's Cuisine,127 Ark Rd,Mount Laurel,NJ,08054,39.973734,-74.870045,3.5,87,1,"Japanese, Food, Restaurants, Salad, Sushi Bars, Desserts",NA,True,False,2,NA,True,False,False,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,False,False,True,NA,u'none',True,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,True,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jce6MfjcGJzWCrhDpqzP2Q,Toyotomi Sushi Bar &  Asian Cuisine,1627 W Ritner St,Philadelphia,PA,19145,39.9213746,-75.1746809,4.5,17,0,"Japanese, Restaurants, Sushi Bars, Asian Fusion",NA,True,False,2,NA,True,True,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,False,NA,False,NA,u'none',True,'casual',NA,NA,True,NA,NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XdipvXDdsYt_MDtTaMtXPA,Hikaru Restaurant,607 S 2nd St,Philadelphia,PA,19147,39.9408868,-75.1456071,3.5,72,0,"Restaurants, Sushi Bars, Japanese",NA,True,True,2,NA,True,False,False,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,NA,False,False,True,NA,u'full_bar',True,'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,True,NA,u'quiet',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aAmxfIA4VH7btp4lbr_P2A,Lasaka,260 Exton Square Pkwy,Exton,PA,19341,40.0325419288,-75.624230951,3.5,21,0,"Sushi Bars, Ramen, Japanese, Restaurants",NA,True,True,2,NA,True,False,True,'no',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,False,False,False,NA,'none',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,True,NA,'average',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uTHnykxwUKF3w_KhFTnsiQ,Umai Japanese Cuisine,2632 Bayshore Blvd,Dunedin,FL,34698,28.0502224623,-82.780738298,4,33,0,"Restaurants, Japanese, Sushi Bars",NA,True,True,2,NA,True,True,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,False,True,True,NA,u'full_bar',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMXa9Vi82nHJsmdtyFyt_Q,Oishi Sushi & Thai,"3705 Forest Lakes Plz, Ste 5",Oldsmar,FL,34677,28.0457476351,-82.678976208,4.5,98,0,"Sushi Bars, Japanese, Thai, Restaurants",NA,True,True,2,NA,True,None,True,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,True,False,True,True,NA,u'beer_and_wine',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': None}",True,True,NA,'quiet',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hsjYIfkwpYqfBnU6sd2lug,Wasabi,412 N Black Horse Pike,Williamstown,NJ,08094,39.693077099999996,-74.9960782,2.5,50,1,"Szechuan, Restaurants, Japanese, Teppanyaki, Sushi Bars, Chinese",NA,True,False,2,NA,True,False,True,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,False,False,True,NA,u'none',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,NA,u'quiet',"{u'breakfast': False, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': None, u'dessert': True}",NA,NA,NA,NA,NA,NA,True,False,NA,NA,NA,NA,NA,NA
iPmYFbo90BwmY8uONvpCXA,Poke King,663 N McCarran Blvd,Sparks,NV,89431,39.5398043,-119.7345731,4.5,44,0,"Hawaiian, Sushi Bars, Poke, Food, Restaurants",NA,True,True,2,NA,True,None,False,NA,"{'garage': None, 'street': None, 'validated': False, 'lot': None, 'valet': False}",True,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HdoL6w96mdqzsW9jd_wcrw,The Lobby Lounge,100 Carondelet Plaza,St. Louis,MO,63105,38.6484218,-90.330869,4.5,14,1,"Nightlife, Sushi Bars, Restaurants, Bars",NA,True,False,3,NA,False,True,False,'free',"{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': True}",True,False,False,True,True,False,u'full_bar',NA,NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",True,True,NA,u'loud',NA,False,u'no',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wMQMMxaGq0HPG0mApezXMw,Ahi Sushi Bar,1193 E Winding Creek Dr,Eagle,ID,83616,43.6930332,-116.3386417,4,113,1,"Japanese, Seafood, Restaurants, Sushi Bars",NA,True,True,2,NA,True,False,True,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,True,True,NA,u'beer_and_wine',True,u'casual',"{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': None, 'classy': None, 'casual': None}",True,True,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,False,True,NA,NA,NA,NA,NA,NA
u9modXzD6V2Gbpq0YS9W6Q,Oishi,2808 S Eagle Rd,Newtown,PA,18940,40.2338671,-74.9418195,4,347,1,"Korean, Sushi Bars, Restaurants, Asian Fusion, Thai, Japanese",NA,True,False,2,NA,True,True,False,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,False,False,True,True,False,u'none',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",True,True,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
egDsfkn6ZYrYRnlGe4I94g,FinBomb Sushi Burrito & Poke Bar,681 S Virginia St,Reno,NV,89501,39.518398,-119.809615,4,263,1,"Food, Restaurants, Sushi Bars, Japanese, Poke",False,True,True,2,NA,True,True,False,'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,True,True,True,False,u'beer_and_wine',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}",False,True,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,False,True,NA,NA,NA,NA,NA,NA
I8IPPZvEPdb_xG0nGIMyjA,Thai Chef & Noodle Fusion,157 W Lincoln Hwy,Penndel,PA,19047,40.1576773543,-74.9161435388,4.5,313,1,"Sushi Bars, Vegetarian, Noodles, Restaurants, Thai",False,True,False,2,NA,True,True,True,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,False,None,True,True,False,u'none',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}",True,True,NA,u'average',"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6oWaOMzGPCe5fjZvINe6YQ,Sonobana Japanese Restaurant and Grocery,40 White Bridge Rd,Nashville,TN,37205,36.1294045,-86.8519526,4,277,1,"Sushi Bars, Restaurants, Japanese",NA,True,True,2,NA,True,None,False,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,None,True,True,False,u'full_bar',True,u'casual',"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': False, u'classy': False, u'upscale': False}",NA,True,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GWUVnOgMGb8sN9N181kpFQ,Sushi Lover,"500 W Germantown Pike, Unit 1650",Plymouth Meeting,PA,19462,40.1158261,-75.2820725,3.5,16,0,"Restaurants, Food, Juice Bars & Smoothies, Sushi Bars",NA,True,True,1,NA,True,False,NA,'free',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,False,False,False,NA,'none',True,'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,NA,'average',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hz_zPpBrGPuypuIptEmMeA,The Lemon Grass,310 Central Ave,St. Petersburg,FL,33701,27.7710227615,-82.6375026142,4,292,1,"Restaurants, Sushi Bars, Thai, Tapas/Small Plates",NA,True,True,2,NA,True,True,True,'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,NA,True,True,True,True,'beer_and_wine',True,u'casual',"{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': None, u'upscale': False}",True,True,NA,u'average',"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6lXiOczEhZTm3m7LK4KTcg,Fusion Wasabi,"250 S Craycroft Rd, Ste 100",Tucson,AZ,85711,32.2175326,-110.8752869,3.5,30,0,"Sushi Bars, Japanese, Restaurants",NA,True,NA,2,NA,True,False,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,True,True,True,True,NA,u'full_bar',False,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,True,NA,u'average',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ErHo53ixLHUoXFsJcnb6yQ,K-Fusion Korean BBQ,1701 E Fairview Ave,Meridian,ID,83642,43.6191434,-116.3730104,3,26,0,"Asian Fusion, Restaurants, Barbeque, Korean, Japanese, Sushi Bars, American (Traditional)",NA,True,False,2,NA,True,False,True,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,NA,False,True,True,NA,u'beer_and_wine',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,NA,'average',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YytGMpwVXz45T0ihSG2Scg,Suki Hana,"400 W Route 38, Ste 1655",Moorestown,NJ,08057,39.943152176,-74.9627457819,4,15,1,"Food, Bubble Tea, Sushi Bars, Japanese, Restaurants, Asian Fusion",NA,True,True,1,NA,True,True,True,u'no',NA,True,NA,False,False,False,NA,u'none',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,NA
OO-bjy2WcEV4QOWljp9_3A,Joa Sushi,571 S Broad St,Lansdale,PA,19446,40.234673,-75.290331,4,28,1,"Sushi Bars, Restaurants",NA,True,False,2,NA,True,True,True,'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,False,True,False,NA,u'none',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}",NA,True,NA,u'quiet',"{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': None, 'brunch': None, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zxr0o83EgGQcf6wnS7dUXw,Jin House,1117 Locust St,Philadelphia,PA,19107,39.9478229,-75.1600295,3,76,0,"Sushi Bars, Japanese, Restaurants, Chinese",NA,True,True,1,NA,True,True,True,u'no',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,NA,False,False,False,NA,u'none',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,True,NA,u'quiet',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JnJzamlUgYY37uzf5Nav9A,Little Tokyo,2300 N Causeway Blvd,Metairie,LA,70001,29.9942225834,-90.1560516698,3.5,175,1,"Japanese, Sushi Bars, Restaurants",NA,True,True,2,NA,True,True,False,'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,None,True,True,NA,u'full_bar',True,u'casual',"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': True, u'upscale': False}",NA,True,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2UQYhQ4fzQX3BnHgrMbRjw,Sake Sake,1122 Manhattan Blvd,Harvey,LA,70058,29.8977291,-90.0625081,4,7,0,"Sushi Bars, Restaurants, Japanese",NA,True,NA,2,NA,True,False,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,False,True,NA,NA,u'beer_and_wine',True,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,True,NA,u'quiet',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rmXPAS-Ad3KDnu_p9SguVQ,Tokyo Sushi Bar,5711 E Fowler Ave,Tampa,FL,33617,28.0534510673,-82.3921844,4,69,1,"Sushi Bars, Restaurants, Soup, Asian Fusion, Japanese",NA,True,False,2,NA,True,True,True,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,True,False,True,True,NA,u'beer_and_wine',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,NA,u'quiet',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EegNFBB2WIxv9iOOiTifxw,KORI,709 Sumneytown Pike,Lansdale,PA,19446,40.2175012,-75.2928832,4.5,33,1,"Korean, American (New), Restaurants, American (Traditional), Sushi Bars, Sandwiches",NA,NA,NA,NA,NA,True,NA,True,u'free',NA,True,NA,NA,NA,NA,NA,u'none',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
