,1-Gram,Frequency,2-Gram,Frequency,3-Gram,Frequency
285732,,,"('shredded', 'crab')",7.0,,
285756,,,,,"('write', 'yelp', 'reviews')",9.0
285795,,,,,"('came', 'talk', 'us')",9.0
285799,,,,,"('told', 'us', 'busy')",6.0
285809,,,"('train', 'employees')",8.0,,
285975,,,,,"('treat', 'customers', 'way')",10.0
286037,,,"('like', 'super')",6.0,,
286059,,,"('bad', 'cant')",7.0,,
286068,,,"('like', 'forgot')",8.0,,
286088,,,"('sound', 'good')",6.0,,
286135,,,,,"('used', 'really', 'good')",6.0
286147,,,"('bring', 'rolls')",6.0,,
286164,,,"('actually', 'sitting')",6.0,,
286197,,,"('mostly', 'good')",7.0,,
286249,,,,,"('7', 'years', 'ago')",7.0
286265,,,"('long', 'long')",29.0,,
286269,,,,,"('coming', 'back', 'recommending')",7.0
286272,,,"('called', 'inform')",7.0,,
286410,,,"('nothing', 'finally')",7.0,,
286411,,,"('enough', 'just')",6.0,,
286426,,,"('needs', 'take')",9.0,,
286504,,,"('still', 'starving')",6.0,,
286636,,,"('food', 'poorly')",6.0,,
286642,,,"('roll', 'done')",7.0,,
286751,,,"('missing', 'parts')",6.0,,
286808,,,"('eat', 'top')",8.0,,
286809,,,,,"('proceeded', 'wait', 'another')",7.0
286810,,,,,"('another', '5', 'mins')",8.0
286851,,,"('people', 'line')",14.0,,
286888,,,"('condescending', 'rude')",6.0,,
286904,,,"('back', 'hand')",6.0,,
286912,,,"('lacks', 'flavor')",9.0,,
286974,,,"('rolls', 'side')",6.0,,
287137,,,,,"('customer', 'service', 'absolutely')",6.0
287163,,,,,"('time', 'look', 'menu')",10.0
287200,,,"('tasted', 'right')",6.0,,
287265,,,,,"('ask', 'talk', 'manager')",8.0
287314,,,"('time', 'gone')",12.0,,
287323,,,"('every', 'visit')",7.0,,
287324,,,"('visit', 'just')",7.0,,
287355,,,"('apart', 'soon')",7.0,,
287356,,,"('soon', 'picked')",6.0,,
287493,,,"('cant', 'beat')",6.0,,
287514,,,,,"('long', 'black', 'hair')",16.0
287518,,,"('put', 'roll')",8.0,,
287530,,,"('going', 'put')",9.0,,
287548,,,,,"('time', 'ive', 'eaten')",7.0
287552,,,"('people', 'dining')",10.0,,
287553,,,,,"('sweet', 'sour', 'shrimp')",8.0
287567,,,,,"('never', 'got', 'try')",6.0
287623,,,,,"('soy', 'sauce', 'flavor')",8.0
287738,,,"('tough', 'like')",6.0,,
287764,,,"('understand', 'business')",7.0,,
287834,,,"('banana', 'leaf')",13.0,,
287870,,,"('experience', 'well')",9.0,,
287939,,,"('check', 'come')",7.0,,
287947,,,"('point', 'already')",6.0,,
287991,,,,,"('told', '45', 'minutes')",7.0
288007,,,,,"('terrible', 'service', 'waitress')",8.0
288069,,,"('drinks', 'us')",6.0,,
288078,,,"('ready', 'walk')",8.0,,
288149,,,"('make', 'seem')",6.0,,
288187,,,,,"('every', 'single', 'item')",10.0
288215,,,,,"('take', 'money', 'elsewhere')",10.0
288221,,,"('another', 'worker')",8.0,,
288299,,,"('everything', 'taste')",7.0,,
288302,,,"('anything', 'japanese')",6.0,,
288319,,,,,"('placed', 'online', 'order')",11.0
288400,,,,,"('dont', 'recommend', 'restaurant')",6.0
288485,,,"('wait', 'new')",6.0,,
288525,,,"('much', 'water')",6.0,,
288530,,,,,"('within', '15', 'minutes')",10.0
288597,,,"('roast', 'pork')",8.0,,
288608,,,,,"('sushi', 'rolls', 'just')",8.0
288722,,,"('times', 'ok')",6.0,,
288755,,,"('watched', 'walk')",6.0,,
288758,,,"('took', '55')",8.0,,
288763,,,"('staff', 'finally')",6.0,,
288868,,,"('time', 'returned')",6.0,,
288869,,,"('returned', 'food')",10.0,,
288892,,,"('ask', 'every')",6.0,,
288901,,,"('dessert', 'brought')",6.0,,
289059,,,"('come', 'times')",7.0,,
289064,,,"('roll', 'unfortunately')",7.0,,
289131,,,"('first', 'say')",6.0,,
289135,,,"('broad', 'ripple')",16.0,,
289151,,,,,"('wait', 'time', 'food')",6.0
289176,,,"('20', 'gift')",11.0,,
289186,,,"('96th', 'street')",6.0,,
289368,,,,,"('one', 'came', 'check')",6.0
289441,,,"('bit', 'hard')",6.0,,
289516,,,"('grab', 'quick')",8.0,,
289517,,,"('reading', 'terminal')",12.0,,
289559,,,"('seat', 'party')",8.0,,
289563,,,"('take', 'table')",6.0,,
289568,,,"('said', 'arent')",6.0,,
289576,,,"('soon', 'sushi')",7.0,,
289605,,,"('expensive', 'one')",10.0,,
289619,,,"('whole', 'dining')",6.0,,
289690,,,"('asking', 'twice')",6.0,,
289711,,,"('charged', 'one')",7.0,,
289730,,,"('forgot', 'second')",6.0,,
289802,,,"('nothing', 'rude')",6.0,,
289832,,,,,"('late', 'night', 'sushi')",8.0
289939,,,"('tuna', 'taste')",9.0,,
290005,,,"('sashimi', 'rolls')",12.0,,
290012,,,,,"('sushi', 'rolls', 'one')",8.0
290028,,,"('got', 'plate')",8.0,,
290043,,,,,"('can', 'get', 'much')",6.0
290063,,,,,"('dont', 'know', 'better')",8.0
290103,,,"('staff', 'even')",9.0,,
290146,,,"('long', 'ordered')",8.0,,
290192,,,,,"('just', 'lost', 'business')",7.0
290295,,,"('whole', 'day')",9.0,,
290339,,,"('bad', 'salmon')",6.0,,
290356,,,"('forever', 'us')",10.0,,
290360,,,"('suck', 'food')",8.0,,
290369,,,,,"('anything', 'else', 'drink')",7.0
290378,,,,,"('40', 'mins', 'get')",7.0
290393,,,"('hoping', 'great')",7.0,"('bad', 'experience', 'tonight')",7.0
290412,,,"('attitude', 'manager')",7.0,,
290505,,,,,"('just', 'decided', 'leave')",10.0
290586,,,,,"('get', '5', 'stars')",6.0
290673,,,"('birthday', 'lunch')",8.0,,
290681,,,"('like', 'job')",7.0,,
290695,,,"('party', 'seven')",6.0,,
290712,,,"('go', 'extra')",6.0,,
290729,,,"('answered', 'told')",8.0,,
290784,,,,,"('finally', 'got', 'table')",7.0
290890,,,"('nothing', 'came')",10.0,,
290898,,,"('eating', 'something')",6.0,,
290911,,,"('fishy', 'tasted')",6.0,,
290963,,,,,"('one', 'greeted', 'us')",9.0
291003,,,"('cockroach', 'crawling')",7.0,,
291028,,,"('get', 'hell')",11.0,,
291062,,,"('eat', 'usually')",8.0,,
291075,,,"('smallest', 'rolls')",7.0,,
291098,,,"('got', 'busy')",7.0,,
291141,,,,,"('roll', 'salmon', 'roll')",7.0
291154,,,"('food', 'normal')",6.0,,
291172,,,"('fresh', 'hot')",10.0,,
291216,,,"('service', 'arrived')",8.0,,
291248,,,"('order', 'coming')",9.0,"('ordered', 'crab', 'rangoon')",12.0
291302,,,"('chefs', 'busy')",6.0,,
291303,,,,,"('come', 'back', 'came')",8.0
291392,,,,,"('good', 'asian', 'food')",11.0
291430,,,"('dollars', 'two')",6.0,,
291457,,,"('pm', 'dinner')",6.0,,
291529,,,,,"('taking', 'care', 'table')",6.0
291552,,,"('born', 'raised')",7.0,,
291639,,,"('root', 'beer')",7.0,,
291683,,,,,"('us', 'last', 'call')",6.0
291704,,,,,"('sushi', 'good', 'though')",6.0
291732,,,"('wed', 'already')",6.0,,
291741,,,"('shrimp', 'lo')",8.0,,
291744,,,"('good', 'beef')",8.0,,
291804,,,"('fresher', 'fish')",6.0,,
291806,,,"('still', 'worth')",6.0,,
291944,,,,,"('us', 'went', 'lunch')",6.0
292043,,,,,"('cream', 'cheese', 'salmon')",6.0
292071,,,"('though', 'id')",7.0,,
292186,,,,,"('sushi', 'chefs', 'wearing')",8.0
292187,,,,,"('chefs', 'wearing', 'masks')",6.0
292203,,,"('attempted', 'make')",6.0,,
292228,,,"('will', 'want')",8.0,,
292273,,,"('also', 'noted')",7.0,,
292292,,,"('drink', 'went')",6.0,,
292321,,,"('server', 'help')",6.0,,
292424,,,"('new', 'plates')",7.0,,
292440,,,,,"('go', 'long', 'way')",6.0
292451,,,"('money', 'wasted')",6.0,,
292471,,,"('saying', 'wasnt')",7.0,,
292473,,,"('experience', 'wait')",6.0,,
292692,,,,,"('loyal', 'customer', 'years')",6.0
292710,,,"('back', 'given')",9.0,,
292809,,,"('wasting', 'money')",25.0,,
292826,,,"('just', 'beginning')",7.0,,
292835,,,"('broth', 'ramen')",8.0,,
292836,,,"('ramen', 'tasted')",9.0,,
292896,,,"('us', 'list')",6.0,,
292898,,,"('promised', 'us')",7.0,,
292907,,,"('order', 'wife')",7.0,,
292911,,,"('half', 'dinner')",7.0,,
292972,,,"('terminal', 'market')",8.0,,
293001,,,"('water', 'soup')",6.0,,
293013,,,"('string', 'beans')",6.0,,
293079,,,,,"('5', 'pieces', 'sushi')",12.0
293087,,,"('either', 'old')",6.0,,
293093,,,"('managers', 'response')",8.0,,
293107,,,"('reason', 'just')",6.0,,
293175,,,"('try', 'little')",6.0,,
293185,,,"('came', 'really')",10.0,,
293205,,,,,"('gon', 'na', 'go')",13.0
293320,,,"('people', 'either')",7.0,,
293431,,,"('fine', 'can')",6.0,,
293437,,,"('menu', 'different')",7.0,,
293471,,,"('empty', 'place')",11.0,,
293678,,,"('pay', 'first')",9.0,,
293713,,,"('us', 'alone')",6.0,,
293720,,,"('nothing', 'got')",7.0,,
293761,,,,,"('next', 'day', 'called')",8.0
293847,,,"('spend', 'kind')",6.0,,
293883,,,,,"('sushi', 'bar', 'chefs')",7.0
293912,,,,,"('sushi', 'places', 'around')",20.0
293948,,,"('staff', 'ignored')",7.0,,
293964,,,,,"('approximately', '10', 'minutes')",6.0
293965,,,"('face', 'face')",6.0,,
293985,,,"('service', 'know')",12.0,,
294074,,,"('bar', 'back')",8.0,,
294239,,,"('ling', 'louies')",7.0,,
294269,,,,,"('take', '30', 'minutes')",7.0
294324,,,,,"('im', 'sure', 'people')",6.0
294346,,,"('charge', '2')",9.0,,
294355,,,,,"('us', 'first', 'time')",8.0
294367,,,"('soup', 'spilled')",7.0,,
294374,,,"('many', 'levels')",8.0,,
294424,,,,,"('horrible', 'wait', 'staff')",7.0
294466,,,"('ordered', 'dessert')",8.0,,
294467,,,"('dessert', 'also')",6.0,,
294553,,,"('review', 'can')",8.0,,
294641,,,,,"('went', 'back', 'today')",6.0
294699,,,"('across', 'parking')",7.0,,
294767,,,"('fried', 'california')",6.0,,
294789,,,"('something', 'weird')",9.0,,
294913,,,"('plenty', 'seats')",9.0,,
294956,,,"('time', 'despite')",6.0,,
294983,,,,,"('went', 'back', 'table')",6.0
295006,,,"('running', 'low')",7.0,,
295016,,,"('corn', 'starch')",10.0,,
295036,,,,,"('read', 'fine', 'print')",6.0
295063,,,"('fresh', 'wont')",6.0,,
295104,,,,,"('minutes', 'get', 'check')",10.0
295117,,,"('cost', 'meal')",6.0,,
295128,,,,,"('didnt', 'seem', 'like')",18.0
295158,,,"('apologized', 'asked')",7.0,,
295306,,,,,"('wont', 'make', 'mistake')",7.0
295324,,,,,"('away', 'terrible', 'service')",6.0
295355,,,"('place', 'loved')",6.0,,
295380,,,,,"('offered', 'free', 'drink')",6.0
295381,,,"('cold', 'inside')",9.0,,
295481,,,"('door', 'let')",6.0,,
295543,,,,,"('can', 'tell', 'will')",7.0
295578,,,,,"('get', 'food', 'place')",7.0
295720,,,"('us', 'sake')",6.0,,
295751,,,,,"('place', 'last', 'night')",13.0
295783,,,"('fish', 'horrible')",9.0,,
295831,,,"('asked', 'edamame')",6.0,,
295862,,,"('thats', 'probably')",8.0,,
295909,,,,,"('saw', 'great', 'reviews')",7.0
296042,,,"('grill', 'restaurant')",6.0,,
296179,,,,,"('food', 'worth', 'money')",8.0
296220,,,"('go', 'catch')",6.0,,
296258,,,"('said', 'big')",6.0,,
296447,,,"('arnold', 'palmer')",6.0,,
296681,,,"('experience', '1')",7.0,,
296715,,,,,"('please', 'let', 'know')",6.0
296734,,,"('rolls', 'cream')",8.0,,
296774,,,,,"('give', '0', 'star')",13.0
296808,,,,,"('water', 'never', 'got')",6.0
296850,,,,,"('hostess', 'told', 'us')",30.0
296995,,,"('12', 'tables')",6.0,,
297135,,,"('got', 'tonight')",6.0,,
297170,,,,,"('minutes', 'passed', 'still')",10.0
297218,,,,,"('hour', 'ten', 'minutes')",7.0
297257,,,"('actually', 'quite')",10.0,,
297309,,,"('sign', 'sushi')",8.0,,
297332,,,"('put', 'card')",8.0,,
297356,,,"('may', 'go')",7.0,,
297433,,,"('helping', 'customers')",6.0,,
297435,,,"('knows', 'anything')",6.0,,
297520,,,"('food', 'check')",10.0,,
297535,,,"('walk', 'get')",6.0,,
297551,,,,,"('find', 'another', 'job')",6.0
297607,,,"('think', 'like')",6.0,,
297673,,,"('turned', 'back')",10.0,,
297763,,,,,"('back', 'customer', 'service')",13.0
297764,,,,,"('customer', 'service', 'sushi')",14.0
297769,,,"('looked', 'fresh')",8.0,,
297926,,,"('tofu', 'dish')",6.0,,
298003,,,,,"('waste', 'time', 'go')",8.0
298076,,,"('food', 'lunch')",6.0,,
298106,,,"('bowl', 'noodles')",11.0,,
298132,,,"('probably', 'pay')",6.0,,
298139,,,"('give', 'low')",6.0,,
298198,,,,,"('food', 'just', 'good')",7.0
298313,,,"('plates', 'just')",7.0,,
298326,,,,,"('15', 'minutes', 'got')",11.0
298338,,,"('dish', 'instead')",6.0,,
298368,,,"('like', 'rolls')",11.0,,
298506,,,,,"('let', 'us', 'use')",6.0
298669,,,"('spicy', 'just')",6.0,,
298688,,,"('terrible', 'overpriced')",7.0,,
298703,,,"('ticket', 'got')",6.0,,
298715,,,"('displeasure', 'eating')",6.0,,
298717,,,,,"('forgot', 'bring', 'us')",11.0
298757,,,,,"('went', 'downhill', 'fast')",6.0
298822,,,"('manager', 'picked')",6.0,,
298827,,,"('okay', 'went')",6.0,,
298857,,,"('us', 'old')",6.0,,
298916,,,"('tea', 'good')",6.0,,
299049,,,"('busy', 'making')",6.0,,
299149,,,,,"('tasted', 'like', 'rubber')",13.0
299262,,,,,"('crunchy', 'salmon', 'roll')",6.0
299331,,,"('took', 'quite')",9.0,,
299349,,,"('giving', 'benefit')",10.0,,
299392,,,"('lied', 'manager')",6.0,,
299435,,,"('tonight', 'took')",7.0,,
299455,,,"('twenty', 'five')",6.0,,
299469,,,"('always', 'least')",6.0,,
299488,,,"('spent', '45')",6.0,,
299511,,,"('entree', 'ordered')",12.0,,
299593,,,"('just', 'roll')",6.0,,
299613,,,"('rules', 'can')",6.0,,
299623,,,,,"('like', 'dont', 'know')",10.0
299698,,,,,"('4', '5', 'star')",8.0
299704,,,,,"('sushi', 'ordered', 'sushi')",7.0
299874,,,"('already', 'served')",8.0,,
299885,,,"('bad', '2')",7.0,,
299906,,,"('night', 'excited')",6.0,,
299941,,,"('soon', 'came')",6.0,,
299963,,,"('will', 'thank')",6.0,,
299970,,,,,"('ordered', 'volcano', 'roll')",6.0
299992,,,"('owners', 'attitude')",6.0,,
300010,,,,,"('said', 'oh', 'well')",7.0
300099,,,"('wish', 'took')",7.0,,
300142,,,"('like', 'crab')",7.0,,
300150,,,,,"('zero', 'stars', 'horrible')",6.0
300167,,,"('la', 'fonda')",9.0,,
300177,,,"('around', 'talk')",6.0,,
300220,,,,,"('last', 'night', 'got')",6.0
300249,,,"('food', 'teriyaki')",6.0,,
300339,,,"('new', 'people')",11.0,,
300373,,,"('almost', 'anywhere')",7.0,,
300432,,,"('water', 'service')",9.0,,
300504,,,"('got', 'ayce')",6.0,,
300651,,,,,"('cant', 'say', 'much')",7.0
300726,,,,,"('least', 'twice', 'week')",9.0
300779,,,,,"('never', 'received', 'soup')",6.0
300781,,,,,"('soup', 'egg', 'roll')",9.0
300809,,,"('disappointed', 'friend')",7.0,,
300839,,,"('places', 'indy')",6.0,,
300841,,,"('dont', 'often')",7.0,,
300904,,,"('busy', 'flirting')",6.0,,
300907,,,"('manager', 'someone')",6.0,,
300955,,,"('thats', 'even')",8.0,,
300991,,,,,"('manager', 'said', 'sorry')",6.0
300995,,,"('table', 'friends')",6.0,,
301009,,,"('beyond', 'terrible')",9.0,,
301041,,,"('else', 'well')",7.0,,
301048,,,,,"('never', 'walked', 'restaurant')",7.0
301068,,,"('owner', 'seemed')",6.0,,
301070,,,,,"('two', 'specialty', 'rolls')",9.0
301074,,,"('us', 'eaten')",10.0,,
301084,,,"('instead', 'can')",6.0,,
301092,,,"('refills', 'water')",15.0,,
301105,,,"('staff', 'made')",10.0,,
301180,,,"('us', 'turned')",6.0,,
301184,,,,,"('service', 'absolutely', 'worst')",6.0
301226,,,,,"('get', 'food', 'go')",6.0
301255,,,,,"('let', 'preface', 'saying')",7.0
301275,,,"('times', 'friends')",6.0,,
301379,,,"('may', 'worst')",10.0,,
301399,,,"('pay', 'now')",7.0,,
301413,,,"('signed', 'receipt')",6.0,,
301438,,,"('now', 'got')",7.0,,
301448,,,"('old', 'will')",8.0,,
301502,,,"('small', 'rice')",6.0,,
301646,,,"('waitresses', 'attention')",7.0,,
301671,,,"('explain', 'happened')",6.0,,
301686,,,,,"('good', 'japanese', 'restaurants')",7.0
301708,,,"('wearing', 'hair')",6.0,,
301763,,,"('eat', 'definitely')",6.0,,
301770,,,"('around', 'tables')",7.0,,
301786,,,"('person', 'never')",6.0,,
301796,,,"('samurai', 'blue')",15.0,,
301856,,,,,"('almost', 'done', 'eating')",7.0
301861,,,"('today', 'im')",9.0,,
301932,,,"('dinner', 'meal')",6.0,,
301935,,,,,"('sad', 'say', 'place')",6.0
302005,,,"('saying', 'never')",11.0,,
302037,,,,,"('like', 'eel', 'sauce')",6.0
302101,,,"('rolls', 'three')",6.0,,
302104,,,"('hour', 'maybe')",6.0,,
302216,,,"('disappointed', 'everything')",6.0,,
302260,,,"('went', 'night')",7.0,,
302264,,,,,"('place', 'excited', 'try')",6.0
302291,,,"('waitress', 'ran')",6.0,,
302304,,,"('got', 'took')",9.0,,
302310,,,"('looked', 'right')",7.0,,
302346,,,,,"('never', 'said', 'word')",7.0
302349,,,,,"('never', 'return', 'food')",7.0
302401,,,"('comes', 'one')",6.0,,
302466,,,"('thai', 'good')",10.0,,
302469,,,,,"('medium', 'rare', 'came')",8.0
302518,,,"('hours', 'without')",6.0,,
302525,,,"('several', 'customers')",6.0,,
302541,,,"('wasnt', 'long')",7.0,,
302560,,,,,"('steak', 'medium', 'rare')",7.0
302605,,,"('also', 'want')",6.0,,
302621,,,"('took', 'just')",6.0,,
302628,,,"('even', 'taken')",8.0,,
302636,,,"('food', 'favor')",6.0,,
302877,,,"('business', 'sushi')",7.0,,
302924,,,"('service', 'us')",12.0,,
302938,,,"('without', 'drinks')",6.0,,
302964,,,,,"('miso', 'soup', 'literally')",6.0
302984,,,"('based', 'sushi')",7.0,"('1', 'hour', 'later')",11.0
303138,,,"('beautiful', 'restaurant')",6.0,,
303168,,,"('say', 'even')",8.0,,
303232,,,"('times', 'wasnt')",6.0,,
303307,,,"('anything', 'make')",13.0,,
303347,,,"('well', 'everything')",6.0,,
303399,,,"('asked', 'staff')",6.0,,
303400,,,"('just', 'nodded')",6.0,,
303420,,,"('go', 'terrible')",13.0,,
303436,,,"('sit', 'around')",8.0,,
303527,,,,,"('wait', 'another', '10')",7.0
303537,,,"('time', 'guess')",8.0,,
303578,,,"('rice', 'zero')",6.0,,
303664,,,"('even', 'checked')",8.0,,
303896,,,"('chefs', 'servers')",6.0,,
303910,,,,,"('eat', 'unless', 'want')",7.0
303943,,,"('problem', 'place')",8.0,,
304046,,,"('eat', 'ramen')",6.0,,
304051,,,"('ramen', 'get')",8.0,,
304087,,,"('pretty', 'great')",6.0,,
304090,,,"('hour', 'special')",6.0,,
304124,,,"('leave', 'place')",7.0,,
304193,,,,,"('0', 'stars', 'worst')",8.0
304196,,,,,"('pho', 'ive', 'ever')",6.0
304200,,,"('shot', 'glass')",9.0,,
304274,,,"('day', 'every')",9.0,,
304300,,,"('6', 'sushi')",7.0,,
304305,,,"('put', 'small')",8.0,,
304309,,,"('apologize', 'food')",6.0,,
304321,,,"('either', 'side')",9.0,,
304346,,,"('wast', 'money')",9.0,,
304353,,,,,"('comes', 'back', 'tell')",8.0
304401,,,"('chicken', 'flavor')",9.0,,
304451,,,"('malaysian', 'cuisine')",6.0,,
304463,,,"('order', 'reason')",6.0,,
304469,,,"('driver', 'got')",6.0,,
304500,,,"('restaurant', 'impossible')",6.0,,
304624,,,"('us', 'bartender')",6.0,,
304695,,,"('devoid', 'flavor')",6.0,,
304739,,,"('still', 'serving')",6.0,,
304795,,,"('hear', 'say')",8.0,,
304799,,,,,"('please', 'wait', 'seated')",6.0
304811,,,"('even', 'edamame')",6.0,,
304864,,,"('get', 'nothing')",6.0,,
304868,,,,,"('15', 'minutes', 'time')",8.0
304956,,,"('scallion', 'roll')",13.0,,
304971,,,"('food', 'nashville')",6.0,,
305014,,,"('cold', 'soup')",6.0,,
305130,,,,,"('back', 'ordered', 'take')",6.0
305143,,,"('reef', 'sushi')",10.0,,
305220,,,"('group', '9')",6.0,,
305254,,,"('waiting', 'restaurant')",8.0,,
305301,,,"('hong', 'kong')",9.0,,
305337,,,,,"('place', 'half', 'empty')",10.0
305439,,,,,"('place', 'highly', 'recommended')",6.0
305509,,,"('fun', 'noodles')",8.0,,
305581,,,"('crab', 'imitation')",8.0,,
305675,,,,,"('asian', 'food', 'place')",6.0
305760,,,"('pay', 'whatever')",6.0,,
305835,,,"('terrible', 'also')",7.0,,
305855,,,"('made', 'every')",6.0,,
305868,,,"('drive', 'away')",6.0,,
305870,,,"('ok', 'although')",7.0,,
305872,,,,,"('us', 'go', 'back')",7.0
305939,,,"('went', 'boyfriend')",7.0,,
305942,,,"('never', 'sat')",6.0,,
306067,,,,,"('tasted', 'just', 'like')",11.0
306119,,,,,"('hot', 'chili', 'oil')",6.0
306163,,,,,"('ordered', 'two', 'appetizers')",7.0
306253,,,,,"('dont', 'think', 'place')",7.0
306391,,,"('rolls', 'sauce')",7.0,,
306401,,,"('just', 'call')",9.0,,
306494,,,"('arrived', 'early')",11.0,,
306673,,,,,"('make', 'sure', 'tell')",9.0
306685,,,,,"('never', 'write', 'reviews')",19.0
306735,,,"('sat', 'given')",8.0,,
307027,,,"('rice', 'steamed')",6.0,,
307028,,,,,"('favor', 'skip', 'place')",6.0
307095,,,,,"('waiter', 'never', 'checked')",6.0
307123,,,"('nice', 'thing')",10.0,,
307134,,,,,"('acted', 'like', 'didnt')",19.0
307135,,,,,"('like', 'didnt', 'even')",10.0
307151,,,,,"('drinks', 'took', '30')",7.0
307446,,,"('disgusting', 'one')",7.0,,
307480,,,"('understand', 'get')",7.0,,
307568,,,"('dishes', 'plus')",6.0,,
307686,,,"('understand', 'just')",8.0,,
307687,,,"('make', 'first')",6.0,,
307703,,,"('town', 'visit')",6.0,,
307752,,,"('grilled', 'cheese')",9.0,,
307801,,,"('meal', 'literally')",6.0,,
307892,,,"('open', 'restaurant')",8.0,,
307932,,,"('quickly', 'waited')",7.0,,
307946,,,"('great', 'last')",7.0,,
308040,,,,,"('wont', 'back', 'ordered')",13.0
308047,,,"('coming', 'first')",6.0,,
308056,,,"('tonight', 'came')",8.0,,
308198,,,"('sauce', 'brought')",6.0,,
308268,,,"('sushi', 'though')",7.0,,
308480,,,"('terribly', 'disappointed')",8.0,,
308483,,,"('slow', 'monday')",6.0,,
308485,,,,,"('wish', 'give', '0')",14.0
308513,,,"('send', 'someone')",7.0,,
308640,,,,,"('dont', 'know', 'bad')",7.0
308657,,,,,"('just', 'dont', 'understand')",12.0
308671,,,"('roast', 'beef')",7.0,,
308794,,,"('total', 'bs')",6.0,,
308863,,,,,"('refused', 'take', 'back')",7.0
308912,,,"('meal', 'time')",8.0,,
309079,,,,,"('us', 'bad', 'attitude')",6.0
309132,,,"('tables', 'ready')",6.0,,
309245,,,"('rolls', 'kept')",7.0,,
309252,,,"('6', 'ordered')",7.0,,
