,1-Gram,Frequency,Percent Total 1-Grams,2-Gram,Frequency,Percent Total 2-Grams,3-Gram,Frequency,Percent Total 3-Grams
88,,,,"('fast', 'salted')",1.0,0.008064516129032258,"('fast', 'salted', 'edamame')",1,0.008130081300813009
89,,,,"('people', 'fast')",1.0,0.008064516129032258,"('people', 'fast', 'salted')",1,0.008130081300813009
90,,,,"('nice', 'people')",1.0,0.008064516129032258,"('nice', 'people', 'fast')",1,0.008130081300813009
91,,,,"('alway', 'fresh')",1.0,0.008064516129032258,"('alway', 'fresh', 'big')",1,0.008130081300813009
92,,,,"('fresh', 'big')",1.0,0.008064516129032258,"('big', 'khao', 'soi')",1,0.008130081300813009
93,,,,"('big', 'khao')",1.0,0.008064516129032258,"('menu', 'something', 'everyone')",1,0.008130081300813009
94,,,,"('curry', 'chicken')",1.0,0.008064516129032258,"('khao', 'soi', 'word')",1,0.008130081300813009
95,,,,"('menu', 'something')",1.0,0.008064516129032258,"('big', 'menu', 'something')",1,0.008130081300813009
96,,,,"('big', 'menu')",1.0,0.008064516129032258,"('service', 'big', 'menu')",1,0.008130081300813009
97,,,,"('average', 'service')",1.0,0.008064516129032258,"('average', 'service', 'big')",1,0.008130081300813009
98,,,,"('ok', 'average')",1.0,0.008064516129032258,"('ok', 'average', 'service')",1,0.008130081300813009
99,,,,"('lunch', 'ok')",1.0,0.008064516129032258,"('lunch', 'ok', 'average')",1,0.008130081300813009
