,1-Gram,Frequency,Percent Total 1-Grams,2-Gram,Frequency,Percent Total 2-Grams,3-Gram,Frequency,Percent Total 3-Grams
87,"('month',)",1.0,0.0028089887640449437,"('ttekbokki', 'good')",1.0,0.0028169014084507044,"('tuna', 'excellent', 'chloe')",1,0.002824858757062147
88,"('trio',)",1.0,0.0028089887640449437,"('chocolate', 'lava')",1.0,0.0028169014084507044,"('tempura', 'regular', 'chocolate')",1,0.002824858757062147
89,"('atmosphere',)",1.0,0.0028089887640449437,"('tempura', 'regular')",1.0,0.0028169014084507044,"('chocolate', 'lava', 'cake')",1,0.002824858757062147
90,"('fantastic',)",1.0,0.0028089887640449437,"('dinner', 'doma')",1.0,0.0028169014084507044,"('many', 'vegan', 'vegetarian')",1,0.002824858757062147
91,"('isnt',)",1.0,0.0028089887640449437,"('times', 'month')",1.0,0.0028169014084507044,"('good', 'amazing', 'fine')",1,0.002824858757062147
92,"('mommas',)",1.0,0.0028089887640449437,"('45', 'times')",1.0,0.0028169014084507044,"('45', 'times', 'month')",1,0.002824858757062147
93,"('ramen',)",1.0,0.0028089887640449437,"('go', '45')",1.0,0.0028169014084507044,"('go', '45', 'times')",1,0.002824858757062147
94,"('fine',)",1.0,0.0028089887640449437,"('wife', 'go')",1.0,0.0028169014084507044,"('wife', 'go', '45')",1,0.002824858757062147
95,"('way',)",1.0,0.0028089887640449437,"('eat', 'wife')",1.0,0.0028169014084507044,"('eat', 'wife', 'go')",1,0.002824858757062147
96,"('eat',)",1.0,0.0028089887640449437,"('way', 'eat')",1.0,0.0028169014084507044,"('way', 'eat', 'wife')",1,0.002824858757062147
97,"('wife',)",1.0,0.0028089887640449437,"('go', 'way')",1.0,0.0028169014084507044,"('go', 'way', 'eat')",1,0.002824858757062147
98,"('times',)",1.0,0.0028089887640449437,"('fine', 'go')",1.0,0.0028169014084507044,"('fine', 'go', 'way')",1,0.002824858757062147
99,"('doma',)",1.0,0.0028089887640449437,"('amazing', 'fine')",1.0,0.0028169014084507044,"('amazing', 'fine', 'go')",1,0.002824858757062147
